TIME_PERIOD,REF_AREA,MEASURE,COUNTRY,MEASURE_CAT,UNIT,SEX,OBS_VALUE
1/1/1995,ROU,Fruits supply,Romania,FRS,Kilogrammes per person per year,Female,48.3
1/1/1995,ZAF,Fruits supply,South Africa,FRS,Kilogrammes per person per year,Total,32.8
1/1/1995,ZAF,Fruits supply,South Africa,FRS,Kilogrammes per person per year,Male,32.8
1/1/1995,ZAF,Fruits supply,South Africa,FRS,Kilogrammes per person per year,Female,32.8
1/1/1995,SWE,Fruits supply,Sweden,FRS,Kilogrammes per person per year,Total,82.2
1/1/1995,SWE,Fruits supply,Sweden,FRS,Kilogrammes per person per year,Male,82.2
1/1/1995,SWE,Fruits supply,Sweden,FRS,Kilogrammes per person per year,Female,82.2
1/1/1995,GBR,Fruits supply,United Kingdom,FRS,Kilogrammes per person per year,Total,78.9
1/1/1995,GBR,Fruits supply,United Kingdom,FRS,Kilogrammes per person per year,Male,78.9
1/1/1995,GBR,Fruits supply,United Kingdom,FRS,Kilogrammes per person per year,Female,78.9
1/1/1995,USA,Fruits supply,United States,FRS,Kilogrammes per person per year,Total,111.2
1/1/1995,USA,Fruits supply,United States,FRS,Kilogrammes per person per year,Male,111.2
1/1/1995,USA,Fruits supply,United States,FRS,Kilogrammes per person per year,Female,111.2
1/1/1995,WLD,Fruits supply,World,FRS,Kilogrammes per person per year,Female,72.18666667
1/1/1995,WLD,Fruits supply,World,FRS,Kilogrammes per person per year,Male,72.18666667
1/1/1995,WLD,Fruits supply,World,FRS,Kilogrammes per person per year,Total,72.18666667
1/1/1995,ARG,Protein supply,Argentina,PRS,Grammes per person per day,Total,100.7
1/1/1995,ARG,Protein supply,Argentina,PRS,Grammes per person per day,Male,100.7
1/1/1995,ARG,Protein supply,Argentina,PRS,Grammes per person per day,Female,100.7
1/1/1995,AUS,Protein supply,Australia,PRS,Grammes per person per day,Total,107.8
1/1/1995,AUS,Protein supply,Australia,PRS,Grammes per person per day,Male,107.8
1/1/1995,AUS,Protein supply,Australia,PRS,Grammes per person per day,Female,107.8
1/1/1995,CHN,Protein supply,China,PRS,Grammes per person per day,Total,75.4
1/1/1995,CHN,Protein supply,China,PRS,Grammes per person per day,Male,75.4
1/1/1995,CHN,Protein supply,China,PRS,Grammes per person per day,Female,75.4
1/1/1995,HRV,Protein supply,Croatia,PRS,Grammes per person per day,Total,64.5
1/1/1995,HRV,Protein supply,Croatia,PRS,Grammes per person per day,Male,64.5
1/1/1995,HRV,Protein supply,Croatia,PRS,Grammes per person per day,Female,64.5
1/1/1995,FIN,Protein supply,Finland,PRS,Grammes per person per day,Total,97.7
1/1/1995,FIN,Protein supply,Finland,PRS,Grammes per person per day,Male,97.7
1/1/1995,FIN,Protein supply,Finland,PRS,Grammes per person per day,Female,97.7
1/1/1995,IND,Protein supply,India,PRS,Grammes per person per day,Total,56.5
1/1/1995,IND,Protein supply,India,PRS,Grammes per person per day,Male,56.5
1/1/1995,IND,Protein supply,India,PRS,Grammes per person per day,Female,56.5
1/1/1995,IDN,Protein supply,Indonesia,PRS,Grammes per person per day,Total,55.8
1/1/1995,IDN,Protein supply,Indonesia,PRS,Grammes per person per day,Male,55.8
1/1/1995,IDN,Protein supply,Indonesia,PRS,Grammes per person per day,Female,55.8
1/1/1995,JPN,Protein supply,Japan,PRS,Grammes per person per day,Total,98
1/1/1995,JPN,Protein supply,Japan,PRS,Grammes per person per day,Male,98
1/1/1995,JPN,Protein supply,Japan,PRS,Grammes per person per day,Female,98
1/1/1995,NLD,Protein supply,Netherlands,PRS,Grammes per person per day,Total,110.2
1/1/1995,NLD,Protein supply,Netherlands,PRS,Grammes per person per day,Male,110.2
1/1/1995,NLD,Protein supply,Netherlands,PRS,Grammes per person per day,Female,110.2
1/1/1995,PER,Protein supply,Peru,PRS,Grammes per person per day,Total,76.5
1/1/1995,PER,Protein supply,Peru,PRS,Grammes per person per day,Male,76.5
1/1/1995,PER,Protein supply,Peru,PRS,Grammes per person per day,Female,76.5
1/1/1995,ROU,Protein supply,Romania,PRS,Grammes per person per day,Total,93.9
1/1/1995,ROU,Protein supply,Romania,PRS,Grammes per person per day,Male,93.9
1/1/1995,ROU,Protein supply,Romania,PRS,Grammes per person per day,Female,93.9
1/1/1995,ZAF,Protein supply,South Africa,PRS,Grammes per person per day,Total,73.3
1/1/1995,ZAF,Protein supply,South Africa,PRS,Grammes per person per day,Male,73.3
1/1/1995,ZAF,Protein supply,South Africa,PRS,Grammes per person per day,Female,73.3
1/1/1995,SWE,Protein supply,Sweden,PRS,Grammes per person per day,Total,96.1
1/1/1995,SWE,Protein supply,Sweden,PRS,Grammes per person per day,Male,96.1
1/1/1995,SWE,Protein supply,Sweden,PRS,Grammes per person per day,Female,96.1
1/1/1995,GBR,Protein supply,United Kingdom,PRS,Grammes per person per day,Total,92.8
1/1/1995,GBR,Protein supply,United Kingdom,PRS,Grammes per person per day,Male,92.8
1/1/1995,GBR,Protein supply,United Kingdom,PRS,Grammes per person per day,Female,92.8
1/1/1995,USA,Protein supply,United States,PRS,Grammes per person per day,Total,111.7
1/1/1995,USA,Protein supply,United States,PRS,Grammes per person per day,Male,111.7
1/1/1995,USA,Protein supply,United States,PRS,Grammes per person per day,Female,111.7
1/1/1995,WLD,Protein supply,World,PRS,Grammes per person per day,Female,87.39333333
1/1/1995,WLD,Protein supply,World,PRS,Grammes per person per day,Male,87.39333333
1/1/1995,WLD,Protein supply,World,PRS,Grammes per person per day,Total,87.39333333
1/1/1995,ARG,Share of population who are obese,Argentina,SP_OBS,Percentage of population,Female,20.4
1/1/1995,ARG,Share of population who are obese,Argentina,SP_OBS,Percentage of population,Male,16.5
1/1/1995,ARG,Share of population who are obese,Argentina,SP_OBS,Percentage of population,Total,18.5
1/1/1995,AUS,Share of population who are obese,Australia,SP_OBS,Percentage of population,Female,19.5
1/1/1995,AUS,Share of population who are obese,Australia,SP_OBS,Percentage of population,Male,20
1/1/1995,AUS,Share of population who are obese,Australia,SP_OBS,Percentage of population,Total,19.8
1/1/1995,CHN,Share of population who are obese,China,SP_OBS,Percentage of population,Female,2
1/1/1995,CHN,Share of population who are obese,China,SP_OBS,Percentage of population,Male,1.1
1/1/1995,CHN,Share of population who are obese,China,SP_OBS,Percentage of population,Total,1.6
1/1/1995,HRV,Share of population who are obese,Croatia,SP_OBS,Percentage of population,Female,19.9
1/1/1995,HRV,Share of population who are obese,Croatia,SP_OBS,Percentage of population,Male,14.4
1/1/1995,HRV,Share of population who are obese,Croatia,SP_OBS,Percentage of population,Total,17.3
1/1/1995,FIN,Share of population who are obese,Finland,SP_OBS,Percentage of population,Female,9.7
1/1/1995,FIN,Share of population who are obese,Finland,SP_OBS,Percentage of population,Male,11.3
1/1/1995,FIN,Share of population who are obese,Finland,SP_OBS,Percentage of population,Total,10.4
1/1/1995,IND,Share of population who are obese,India,SP_OBS,Percentage of population,Female,1.6
1/1/1995,IND,Share of population who are obese,India,SP_OBS,Percentage of population,Male,0.7
1/1/1995,IND,Share of population who are obese,India,SP_OBS,Percentage of population,Total,1.1
1/1/1995,IDN,Share of population who are obese,Indonesia,SP_OBS,Percentage of population,Female,2.4
1/1/1995,IDN,Share of population who are obese,Indonesia,SP_OBS,Percentage of population,Male,0.8
1/1/1995,IDN,Share of population who are obese,Indonesia,SP_OBS,Percentage of population,Total,1.6
1/1/1995,JPN,Share of population who are obese,Japan,SP_OBS,Percentage of population,Female,3
1/1/1995,JPN,Share of population who are obese,Japan,SP_OBS,Percentage of population,Male,2.1
1/1/1995,JPN,Share of population who are obese,Japan,SP_OBS,Percentage of population,Total,2.6
1/1/1995,NLD,Share of population who are obese,Netherlands,SP_OBS,Percentage of population,Female,8.2
1/1/1995,NLD,Share of population who are obese,Netherlands,SP_OBS,Percentage of population,Male,5.6
1/1/1995,NLD,Share of population who are obese,Netherlands,SP_OBS,Percentage of population,Total,6.9
1/1/1995,PER,Share of population who are obese,Peru,SP_OBS,Percentage of population,Female,14.1
1/1/1995,PER,Share of population who are obese,Peru,SP_OBS,Percentage of population,Male,7
1/1/1995,PER,Share of population who are obese,Peru,SP_OBS,Percentage of population,Total,10.6
1/1/1995,ROU,Share of population who are obese,Romania,SP_OBS,Percentage of population,Female,17.3
1/1/1995,ROU,Share of population who are obese,Romania,SP_OBS,Percentage of population,Male,13.3
1/1/1995,ROU,Share of population who are obese,Romania,SP_OBS,Percentage of population,Total,15.4
1/1/1995,ZAF,Share of population who are obese,South Africa,SP_OBS,Percentage of population,Female,24.6
1/1/1995,ZAF,Share of population who are obese,South Africa,SP_OBS,Percentage of population,Male,5.3
1/1/1995,ZAF,Share of population who are obese,South Africa,SP_OBS,Percentage of population,Total,15.3
1/1/1995,SWE,Share of population who are obese,Sweden,SP_OBS,Percentage of population,Female,7.25
1/1/1995,SWE,Share of population who are obese,Sweden,SP_OBS,Percentage of population,Male,7.275
1/1/1995,SWE,Share of population who are obese,Sweden,SP_OBS,Percentage of population,Total,7.3
1/1/1995,GBR,Share of population who are obese,United Kingdom,SP_OBS,Percentage of population,Female,17.5
1/1/1995,GBR,Share of population who are obese,United Kingdom,SP_OBS,Percentage of population,Male,15.3
1/1/1995,GBR,Share of population who are obese,United Kingdom,SP_OBS,Percentage of population,Total,16.4
1/1/1995,USA,Share of population who are obese,United States,SP_OBS,Percentage of population,Female,21.76666667
1/1/1995,USA,Share of population who are obese,United States,SP_OBS,Percentage of population,Male,19.56666667
1/1/1995,USA,Share of population who are obese,United States,SP_OBS,Percentage of population,Total,20.73333333
1/1/1995,WLD,Share of population who are obese,World,SP_OBS,Percentage of population,Female,12.61444444
1/1/1995,WLD,Share of population who are obese,World,SP_OBS,Percentage of population,Male,9.349444445
1/1/1995,WLD,Share of population who are obese,World,SP_OBS,Percentage of population,Total,11.03555556
1/1/1995,ARG,Sugar supply,Argentina,SGS,Kilogrammes per person per year,Total,47.2
1/1/1995,ARG,Sugar supply,Argentina,SGS,Kilogrammes per person per year,Male,47.2
1/1/1995,ARG,Sugar supply,Argentina,SGS,Kilogrammes per person per year,Female,47.2
1/1/1995,AUS,Sugar supply,Australia,SGS,Kilogrammes per person per year,Total,48.1
1/1/1995,AUS,Sugar supply,Australia,SGS,Kilogrammes per person per year,Male,48.1
1/1/1995,AUS,Sugar supply,Australia,SGS,Kilogrammes per person per year,Female,48.1
1/1/1995,CHN,Sugar supply,China,SGS,Kilogrammes per person per year,Total,6.6
1/1/1995,CHN,Sugar supply,China,SGS,Kilogrammes per person per year,Male,6.6
1/1/1995,CHN,Sugar supply,China,SGS,Kilogrammes per person per year,Female,6.6
1/1/1995,HRV,Sugar supply,Croatia,SGS,Kilogrammes per person per year,Total,47.8
1/1/1995,HRV,Sugar supply,Croatia,SGS,Kilogrammes per person per year,Male,47.8
1/1/1995,HRV,Sugar supply,Croatia,SGS,Kilogrammes per person per year,Female,47.8
1/1/1995,FIN,Sugar supply,Finland,SGS,Kilogrammes per person per year,Total,40
1/1/1995,FIN,Sugar supply,Finland,SGS,Kilogrammes per person per year,Male,40
1/1/1995,FIN,Sugar supply,Finland,SGS,Kilogrammes per person per year,Female,40
1/1/1995,IND,Sugar supply,India,SGS,Kilogrammes per person per year,Total,21.1
1/1/1995,IND,Sugar supply,India,SGS,Kilogrammes per person per year,Male,21.1
1/1/1995,IND,Sugar supply,India,SGS,Kilogrammes per person per year,Female,21.1
1/1/1995,IDN,Sugar supply,Indonesia,SGS,Kilogrammes per person per year,Total,15.7
1/1/1995,IDN,Sugar supply,Indonesia,SGS,Kilogrammes per person per year,Male,15.7
1/1/1995,IDN,Sugar supply,Indonesia,SGS,Kilogrammes per person per year,Female,15.7
1/1/1995,JPN,Sugar supply,Japan,SGS,Kilogrammes per person per year,Total,30.8
1/1/1995,JPN,Sugar supply,Japan,SGS,Kilogrammes per person per year,Male,30.8
1/1/1995,JPN,Sugar supply,Japan,SGS,Kilogrammes per person per year,Female,30.8
1/1/1995,NLD,Sugar supply,Netherlands,SGS,Kilogrammes per person per year,Total,48.6
1/1/1995,NLD,Sugar supply,Netherlands,SGS,Kilogrammes per person per year,Male,48.6
1/1/1995,NLD,Sugar supply,Netherlands,SGS,Kilogrammes per person per year,Female,48.6
1/1/1995,PER,Sugar supply,Peru,SGS,Kilogrammes per person per year,Total,21.7
1/1/1995,PER,Sugar supply,Peru,SGS,Kilogrammes per person per year,Male,21.7
1/1/1995,PER,Sugar supply,Peru,SGS,Kilogrammes per person per year,Female,21.7
1/1/1995,ROU,Sugar supply,Romania,SGS,Kilogrammes per person per year,Total,25.7
1/1/1995,ROU,Sugar supply,Romania,SGS,Kilogrammes per person per year,Male,25.7
1/1/1995,ROU,Sugar supply,Romania,SGS,Kilogrammes per person per year,Female,25.7
1/1/1995,ZAF,Sugar supply,South Africa,SGS,Kilogrammes per person per year,Total,33.2
1/1/1995,ZAF,Sugar supply,South Africa,SGS,Kilogrammes per person per year,Male,33.2
1/1/1995,ZAF,Sugar supply,South Africa,SGS,Kilogrammes per person per year,Female,33.2
1/1/1995,SWE,Sugar supply,Sweden,SGS,Kilogrammes per person per year,Total,42.8
1/1/1995,SWE,Sugar supply,Sweden,SGS,Kilogrammes per person per year,Male,42.8
1/1/1995,SWE,Sugar supply,Sweden,SGS,Kilogrammes per person per year,Female,42.8
1/1/1995,GBR,Sugar supply,United Kingdom,SGS,Kilogrammes per person per year,Total,37.9
1/1/1995,GBR,Sugar supply,United Kingdom,SGS,Kilogrammes per person per year,Male,37.9
1/1/1995,GBR,Sugar supply,United Kingdom,SGS,Kilogrammes per person per year,Female,37.9
1/1/1995,USA,Sugar supply,United States,SGS,Kilogrammes per person per year,Total,66.6
1/1/1995,USA,Sugar supply,United States,SGS,Kilogrammes per person per year,Male,66.6
1/1/1995,USA,Sugar supply,United States,SGS,Kilogrammes per person per year,Female,66.6
1/1/1995,WLD,Sugar supply,World,SGS,Kilogrammes per person per year,Female,35.58666667
1/1/1995,WLD,Sugar supply,World,SGS,Kilogrammes per person per year,Male,35.58666667
1/1/1995,WLD,Sugar supply,World,SGS,Kilogrammes per person per year,Total,35.58666667
1/1/1995,ARG,Vegetables supply,Argentina,VGS,Kilogrammes per person per year,Total,67.7
1/1/1995,ARG,Vegetables supply,Argentina,VGS,Kilogrammes per person per year,Male,67.7
1/1/1995,ARG,Vegetables supply,Argentina,VGS,Kilogrammes per person per year,Female,67.7
1/1/1995,AUS,Vegetables supply,Australia,VGS,Kilogrammes per person per year,Total,85.9
1/1/1995,AUS,Vegetables supply,Australia,VGS,Kilogrammes per person per year,Male,85.9
1/1/1995,AUS,Vegetables supply,Australia,VGS,Kilogrammes per person per year,Female,85.9
1/1/1995,CHN,Vegetables supply,China,VGS,Kilogrammes per person per year,Total,149.3
1/1/1995,CHN,Vegetables supply,China,VGS,Kilogrammes per person per year,Male,149.3
1/1/1995,CHN,Vegetables supply,China,VGS,Kilogrammes per person per year,Female,149.3
1/1/1995,HRV,Vegetables supply,Croatia,VGS,Kilogrammes per person per year,Total,86.5
1/1/1995,HRV,Vegetables supply,Croatia,VGS,Kilogrammes per person per year,Male,86.5
1/1/1995,HRV,Vegetables supply,Croatia,VGS,Kilogrammes per person per year,Female,86.5
1/1/1995,FIN,Vegetables supply,Finland,VGS,Kilogrammes per person per year,Total,64.9
1/1/1995,FIN,Vegetables supply,Finland,VGS,Kilogrammes per person per year,Male,64.9
1/1/1995,FIN,Vegetables supply,Finland,VGS,Kilogrammes per person per year,Female,64.9
1/1/1995,IND,Vegetables supply,India,VGS,Kilogrammes per person per year,Total,55
1/1/1995,IND,Vegetables supply,India,VGS,Kilogrammes per person per year,Male,55
1/1/1995,IND,Vegetables supply,India,VGS,Kilogrammes per person per year,Female,55
1/1/1995,IDN,Vegetables supply,Indonesia,VGS,Kilogrammes per person per year,Total,43.2
1/1/1995,IDN,Vegetables supply,Indonesia,VGS,Kilogrammes per person per year,Male,43.2
1/1/1995,IDN,Vegetables supply,Indonesia,VGS,Kilogrammes per person per year,Female,43.2
1/1/1995,JPN,Vegetables supply,Japan,VGS,Kilogrammes per person per year,Total,116.6
1/1/1995,JPN,Vegetables supply,Japan,VGS,Kilogrammes per person per year,Male,116.6
1/1/1995,JPN,Vegetables supply,Japan,VGS,Kilogrammes per person per year,Female,116.6
1/1/1995,NLD,Vegetables supply,Netherlands,VGS,Kilogrammes per person per year,Total,69.4
1/1/1995,NLD,Vegetables supply,Netherlands,VGS,Kilogrammes per person per year,Male,69.4
1/1/1995,NLD,Vegetables supply,Netherlands,VGS,Kilogrammes per person per year,Female,69.4
1/1/1995,PER,Vegetables supply,Peru,VGS,Kilogrammes per person per year,Total,67.8
1/1/1995,PER,Vegetables supply,Peru,VGS,Kilogrammes per person per year,Male,67.8
1/1/1995,PER,Vegetables supply,Peru,VGS,Kilogrammes per person per year,Female,67.8
1/1/1995,ROU,Vegetables supply,Romania,VGS,Kilogrammes per person per year,Total,140.6
1/1/1995,ROU,Vegetables supply,Romania,VGS,Kilogrammes per person per year,Male,140.6
1/1/1995,ROU,Vegetables supply,Romania,VGS,Kilogrammes per person per year,Female,140.6
1/1/1995,ZAF,Vegetables supply,South Africa,VGS,Kilogrammes per person per year,Total,45.4
1/1/1995,ZAF,Vegetables supply,South Africa,VGS,Kilogrammes per person per year,Male,45.4
1/1/1995,ZAF,Vegetables supply,South Africa,VGS,Kilogrammes per person per year,Female,45.4
1/1/1995,SWE,Vegetables supply,Sweden,VGS,Kilogrammes per person per year,Total,64.7
1/1/1995,SWE,Vegetables supply,Sweden,VGS,Kilogrammes per person per year,Male,64.7
1/1/1995,SWE,Vegetables supply,Sweden,VGS,Kilogrammes per person per year,Female,64.7
1/1/1995,GBR,Vegetables supply,United Kingdom,VGS,Kilogrammes per person per year,Total,76.9
1/1/1995,GBR,Vegetables supply,United Kingdom,VGS,Kilogrammes per person per year,Male,76.9
1/1/1995,GBR,Vegetables supply,United Kingdom,VGS,Kilogrammes per person per year,Female,76.9
1/1/1995,USA,Vegetables supply,United States,VGS,Kilogrammes per person per year,Total,122.9
1/1/1995,USA,Vegetables supply,United States,VGS,Kilogrammes per person per year,Male,122.9
1/1/1995,USA,Vegetables supply,United States,VGS,Kilogrammes per person per year,Female,122.9
1/1/1995,WLD,Vegetables supply,World,VGS,Kilogrammes per person per year,Female,83.78666667
1/1/1995,WLD,Vegetables supply,World,VGS,Kilogrammes per person per year,Male,83.78666667
